timestamp,corrected_total_service_cost_eur_h
2021-01-04 16:00:00,0.8964419747612352
2021-01-04 17:00:00,0.9509726970093003
2021-01-04 18:00:00,0.9769828485124706
2021-01-04 19:00:00,1.0787067544371252
2021-01-04 20:00:00,1.0166377762453553
2021-01-04 21:00:00,0.9291378591960062
2021-01-04 22:00:00,0.9474959327776745
2021-01-04 23:00:00,0.9629266651305878
2021-01-05 00:00:00,0.9366257942933051
2021-01-05 01:00:00,0.9233342139273509
2021-01-05 02:00:00,0.8507868344064838
2021-01-05 03:00:00,0.8504747284453633
2021-01-05 04:00:00,0.8387989717930389
2021-01-05 05:00:00,0.8159848967053315
2021-01-05 06:00:00,0.8929083873418893
2021-01-05 07:00:00,0.8993874985324318
2021-01-05 08:00:00,0.8970445527270127
2021-01-05 09:00:00,0.8621611085440386
2021-01-05 10:00:00,0.9465301106233758
2021-01-05 11:00:00,0.9032873716950892
2021-01-05 12:00:00,0.9873759740389253
2021-01-05 13:00:00,0.8938093357170228
2021-01-05 14:00:00,0.9376322088776464
2021-01-05 15:00:00,0.8601171209897631
2021-01-05 16:00:00,0.851372560828656
2021-01-05 17:00:00,0.8528505939247568
2021-01-05 18:00:00,0.8272477562289196
2021-01-05 19:00:00,0.810452641840125
2021-01-05 20:00:00,0.912557306956639
2021-01-05 21:00:00,0.8733088639379604
2021-01-05 22:00:00,0.817514656579143
2021-01-05 23:00:00,0.857701371588986
2021-01-06 00:00:00,0.9016551098667692
2021-01-06 01:00:00,0.8941860670005606
2021-01-06 02:00:00,0.8897196734039956
2021-01-06 03:00:00,0.8618334575126934
2021-01-06 04:00:00,0.8070055785975021
2021-01-06 05:00:00,0.7636653276363564
2021-01-06 06:00:00,0.8433014125773993
2021-01-06 07:00:00,0.8849574719991008
2021-01-06 08:00:00,0.8109922537853845
2021-01-06 09:00:00,0.8213740123976881
2021-01-06 10:00:00,0.8637281895462849
2021-01-06 11:00:00,0.8414549963392729
2021-01-06 12:00:00,0.8557587103838386
2021-01-06 13:00:00,0.8611149177831995
2021-01-06 14:00:00,0.8279925035467735
2021-01-06 15:00:00,0.8417457117430243
2021-01-06 17:00:00,0.7015800981937066
2021-01-06 18:00:00,0.9418928535050985
2021-01-06 19:00:00,0.94593269444922
2021-01-06 20:00:00,0.9451491742100677
2021-01-06 21:00:00,0.923396190154135
2021-01-06 22:00:00,0.9590405472746362
2021-01-06 23:00:00,0.9867413596360053
2021-01-07 00:00:00,0.9792190145860451
2021-01-07 01:00:00,0.9160138433796033
2021-01-07 02:00:00,0.9745459168769797
2021-01-07 03:00:00,0.9411314394400263
2021-01-07 04:00:00,0.8773291379205874
2021-01-07 05:00:00,0.885676326814596
2021-01-07 06:00:00,0.9350255497186815
2021-01-07 07:00:00,0.9423921492235632
2021-01-07 08:00:00,0.9211613291657323
2021-01-07 09:00:00,0.8734317853474238
2021-01-07 10:00:00,0.8700337460293699
2021-01-07 11:00:00,0.9136147480489694
2021-01-07 12:00:00,0.8392403292223143
2021-01-07 13:00:00,0.8369950195075277
2021-01-07 14:00:00,0.8855187887761994
2021-01-07 15:00:00,0.9033784317201594
2021-01-07 16:00:00,0.9198154367687985
2021-01-07 17:00:00,0.9701654825022593
2021-01-07 18:00:00,0.9293916617613939
2021-01-07 19:00:00,1.0091847264664282
2021-01-07 20:00:00,0.8855873338564049
2021-01-07 21:00:00,0.8431714624122999
2021-01-07 22:00:00,0.8232349607321703
2021-01-07 23:00:00,0.8667275516842097
2021-01-08 00:00:00,0.8653320715536521
2021-01-08 01:00:00,0.8138054242753582
2021-01-08 02:00:00,0.8131695264497517
2021-01-08 03:00:00,0.8223251294620376
2021-01-08 04:00:00,0.7894901447090179
2021-01-08 05:00:00,0.7789021820731065
2021-01-08 06:00:00,0.8817001374338204
2021-01-08 07:00:00,0.8190647289318636
2021-01-08 08:00:00,0.883022089543928
2021-01-08 09:00:00,0.8259739272674564
2021-01-08 10:00:00,0.8126524452064657
2021-01-08 11:00:00,0.8630440234903529
2021-01-08 12:00:00,0.8394390283034899
2021-01-08 13:00:00,0.8643492259777087
2021-01-08 14:00:00,0.8966367574090476
2021-01-08 15:00:00,0.9088285311333423
2021-01-08 16:00:00,0.9425023779376517
2021-01-08 17:00:00,0.9385392566770002
2021-01-08 18:00:00,0.9095154236226728
2021-01-08 19:00:00,0.987335024525539
2021-01-08 20:00:00,1.004423235510749
2021-01-08 21:00:00,1.0033156132572953
2021-01-08 22:00:00,0.9863341095854273
2021-01-08 23:00:00,0.9552956967501156
2021-01-09 00:00:00,0.9489991842215312
2021-01-09 01:00:00,0.8817451435628982
2021-01-09 02:00:00,0.8880955727458928
2021-01-09 03:00:00,0.8843931885879835
2021-01-09 04:00:00,0.8735732955233587
2021-01-09 05:00:00,0.9220318849788516
2021-01-09 06:00:00,0.8430086911853295
2021-01-09 07:00:00,0.8373097292662174
2021-01-09 08:00:00,0.9456530389565709
2021-01-09 09:00:00,1.0203199681584256
2021-01-09 10:00:00,0.9989944692932934
2021-01-09 11:00:00,0.9929507420901745
2021-01-09 12:00:00,0.9976310089477102
2021-01-09 13:00:00,1.0019427518519237
2021-01-09 14:00:00,0.6943601798412234
2021-01-09 15:00:00,0.6883873296132249
2021-01-09 16:00:00,0.9028171600675302
2021-01-09 17:00:00,0.8507873119354183
2021-01-09 18:00:00,0.8469403025118594
2021-01-09 19:00:00,0.8381857758660762
2021-01-09 20:00:00,0.8812205455967391
2021-01-09 21:00:00,0.8607904267633016
2021-01-09 22:00:00,0.8708933730971765
2021-01-09 23:00:00,0.8743030279201722
2021-01-10 00:00:00,0.8946163927618517
2021-01-10 01:00:00,0.8570726043374042
2021-01-10 02:00:00,0.8705861538931459
2021-01-10 03:00:00,0.8028070641615446
2021-01-10 04:00:00,0.8264052289114014
2021-01-10 05:00:00,0.8175082535921537
2021-01-10 06:00:00,0.8245831484617041
2021-01-10 07:00:00,0.8329282574469393
2021-01-10 08:00:00,0.8529433187695658
2021-01-10 09:00:00,0.8921747369105751
2021-01-10 10:00:00,0.9100329836737197
2021-01-10 11:00:00,1.0016604294625988
2021-01-10 12:00:00,0.9819254009863815
2021-01-10 13:00:00,0.9776518214812846
2021-01-10 14:00:00,0.9827556653407912
2021-01-10 15:00:00,0.9205146016595823
2021-01-10 16:00:00,0.9333780247617901
2021-01-10 17:00:00,0.9109499255372954
2021-01-10 18:00:00,0.9388820812976346
2021-01-10 19:00:00,0.937983741034112
2021-01-10 20:00:00,0.8977747248138129
2021-01-10 21:00:00,0.8966962191521842
2021-01-10 22:00:00,0.9498340416138573
2021-01-10 23:00:00,0.9167678593175461
2021-01-11 00:00:00,0.9253347210602296
2021-01-11 01:00:00,0.8353239417382657
2021-01-11 02:00:00,0.8573961706160548
2021-01-11 03:00:00,0.8627391396388917
2021-01-11 04:00:00,0.8995255412113193
2021-01-11 05:00:00,0.8498744974422154
2021-01-11 06:00:00,0.9501807813825216
2021-01-11 07:00:00,0.9105213106123324
2021-01-11 08:00:00,0.9083371297984004
2021-01-11 09:00:00,0.8750676748926222
2021-01-11 10:00:00,0.8402163591150313
2021-01-11 11:00:00,0.8656432195061043
2021-01-11 12:00:00,0.9429564146874984
2021-01-11 13:00:00,0.9389323226780272
2021-01-11 14:00:00,0.8823651883630428
2021-01-11 15:00:00,0.874796538291447
2021-01-11 16:00:00,0.807848795225711
2021-01-11 17:00:00,0.9237455748576637
2021-01-11 18:00:00,0.8131006177914074
2021-01-11 19:00:00,0.898671224153533
2021-01-11 20:00:00,0.891759036231619
2021-01-11 21:00:00,0.9414539959257701
2021-01-11 22:00:00,0.9449780891213438
2021-01-11 23:00:00,0.8990493110064354
2021-01-12 00:00:00,0.907128764188464
2021-01-12 01:00:00,0.9393681680377267
2021-01-12 02:00:00,0.9354494974056923
2021-01-12 03:00:00,0.9123127140862843
2021-01-12 04:00:00,0.9165813564019925
2021-01-12 05:00:00,0.9377682942534975
2021-01-12 06:00:00,0.9790818932124713
2021-01-12 07:00:00,0.9248948357657838
2021-01-12 08:00:00,0.9024453711367775
2021-01-12 09:00:00,0.8934280945912225
2021-01-12 10:00:00,0.9518157451158494
2021-01-12 11:00:00,0.9364297111542326
2021-01-12 12:00:00,0.9126598242183541
2021-01-12 13:00:00,0.9070079039602671
2021-01-12 14:00:00,0.9268374705584898
2021-01-12 15:00:00,0.9278008353228736
2021-01-12 16:00:00,0.9244423231801425
2021-01-12 17:00:00,1.0024618138624846
2021-01-12 18:00:00,0.922863392073318
2021-01-12 19:00:00,0.9493502315573548
2021-01-12 20:00:00,0.9305097505426444
2021-01-12 21:00:00,0.8596176844193371
2021-01-12 22:00:00,0.9367716674099155
2021-01-12 23:00:00,0.9179885012065592
2021-01-13 00:00:00,0.9019010396538273
2021-01-13 01:00:00,0.8990171578970766
2021-01-13 02:00:00,0.9226987049946886
2021-01-13 03:00:00,0.8560770181729009
2021-01-13 04:00:00,0.9367276452450164
2021-01-13 05:00:00,0.8929639984215898
2021-01-13 06:00:00,0.9300127927207242
2021-01-13 07:00:00,0.8621837163127314
2021-01-13 08:00:00,0.907412681069763
2021-01-13 09:00:00,0.8745682973879029
2021-01-13 10:00:00,0.8566588938857171
2021-01-13 11:00:00,0.9304499384502797
2021-01-13 12:00:00,0.8883464954928688
2021-01-13 13:00:00,0.8614337413206429
2021-01-13 14:00:00,0.9005224350496147
2021-01-13 15:00:00,0.8968144889330295
2021-01-13 16:00:00,0.919599981181143
2021-01-13 17:00:00,0.8861567003805884
2021-01-13 18:00:00,0.8981917122239319
2021-01-13 19:00:00,1.0295116432080955
2021-01-13 20:00:00,0.8904813300105715
2021-01-13 21:00:00,0.9346034022253897
2021-01-13 22:00:00,0.9029592546212472
2021-01-13 23:00:00,1.0122591227935276
2021-01-14 00:00:00,0.9093983526476248
2021-01-14 01:00:00,0.9134808956292227
2021-01-14 02:00:00,0.8419305166820071
2021-01-14 03:00:00,0.853343058128911
2021-01-14 04:00:00,0.8601000928073135
2021-01-14 05:00:00,0.8225792798190261
2021-01-14 06:00:00,0.8498249096794654
2021-01-14 07:00:00,0.9110756082378539
2021-01-14 08:00:00,0.8859539012783424
2021-01-14 09:00:00,0.8889086607208819
2021-01-14 10:00:00,0.8970532465039792
2021-01-14 11:00:00,0.9768822877861554
2021-01-14 12:00:00,1.0019711828534648
2021-01-14 13:00:00,0.9660722246918738
2021-01-14 14:00:00,0.9805602713242314
2021-01-14 15:00:00,0.9739662695405105
2021-01-14 16:00:00,0.9897403878635346
2021-01-14 17:00:00,0.9523664982930513
2021-01-14 18:00:00,1.0037732591756843
2021-01-14 19:00:00,1.0195302376325353
2021-01-14 20:00:00,0.920976385463101
2021-01-14 21:00:00,0.9154119174569689
2021-01-14 22:00:00,0.9699975558883331
2021-01-15 00:00:00,0.873026238033741
2021-01-15 01:00:00,0.8885225500237296
2021-01-15 02:00:00,0.933922166306521
2021-01-15 03:00:00,0.9293467863399981
2021-01-15 04:00:00,0.9175639528296724
2021-01-15 05:00:00,0.9126813162331726
2021-01-15 06:00:00,0.9479122655710319
2021-01-15 07:00:00,0.9353365461161498
2021-01-15 08:00:00,0.9525470210694392
2021-01-15 09:00:00,0.9435102412558536
2021-01-15 10:00:00,0.9269566888167788
2021-01-15 11:00:00,0.904436181422276
2021-01-15 12:00:00,0.9141354211624908
2021-01-15 13:00:00,0.9511928608340746
2021-01-15 14:00:00,0.978649147737897
2021-01-15 15:00:00,0.9368714590446304
2021-01-15 16:00:00,0.9369547696663817
2021-01-15 17:00:00,0.8414363301895014
2021-01-15 18:00:00,0.987380602470609
2021-01-15 20:00:00,0.9139043631479311
2021-01-15 21:00:00,0.9414756437248546
2021-01-15 22:00:00,0.8490924026063478
2021-01-15 23:00:00,0.9028770367803549
2021-01-16 00:00:00,0.9383326804543011
2021-01-16 01:00:00,0.9002335245491918
2021-01-16 02:00:00,0.9476432217314947
2021-01-16 03:00:00,0.9169256432172295
2021-01-16 04:00:00,0.9062698287296111
2021-01-16 05:00:00,0.9070425767161782
2021-01-16 06:00:00,0.9281692694630893
2021-01-16 07:00:00,0.9503169606090446
2021-01-16 08:00:00,0.9475219268913218
2021-01-16 09:00:00,0.9386331867304077
2021-01-16 10:00:00,1.0283152868353111
2021-01-16 11:00:00,1.0320410877811996
2021-01-16 12:00:00,1.0257262259273494
2021-01-16 13:00:00,1.004678378501948
2021-01-16 14:00:00,0.9652698968780719
2021-01-16 15:00:00,0.9028410434161392
2021-01-16 16:00:00,0.9518426276614474
2021-01-16 17:00:00,0.9713590731904472
2021-01-16 18:00:00,0.9092101619779323
2021-01-16 19:00:00,0.905018583437602
2021-01-16 20:00:00,0.9140269351638357
2021-01-16 21:00:00,0.9058072937520575
2021-01-16 22:00:00,0.9049237895300902
2021-01-16 23:00:00,0.9406320974567641
2021-01-17 00:00:00,0.9410845496727147
2021-01-17 01:00:00,0.9081064186880842
2021-01-17 02:00:00,0.9348089273993211
2021-01-17 03:00:00,0.936766053006821
2021-01-17 04:00:00,0.9356444185860101
2021-01-17 05:00:00,0.9072167582025363
2021-01-17 06:00:00,0.9048665027819355
2021-01-17 07:00:00,0.8973666317280644
2021-01-17 08:00:00,0.9015374001723863
2021-01-17 09:00:00,0.9871816319824747
2021-01-17 10:00:00,0.9903684017443805
2021-01-17 11:00:00,0.9494651568903275
2021-01-17 12:00:00,1.1196028373468943
2021-01-17 13:00:00,0.9641715434458952
2021-01-17 14:00:00,0.9526478156484228
2021-01-17 15:00:00,0.9138882902618881
2021-01-17 16:00:00,0.9202317772853151
2021-01-17 18:00:00,0.981287479068362
2021-01-17 19:00:00,0.973702215285874
2021-01-17 20:00:00,0.9428834504112283
2021-01-17 21:00:00,0.9282896260263871
2021-01-17 22:00:00,0.970785260155998
2021-01-17 23:00:00,0.9600418676222322
2021-01-18 00:00:00,0.9451441608231992
2021-01-18 01:00:00,0.9266927215014755
2021-01-18 02:00:00,0.9173801133913241
2021-01-18 03:00:00,0.9345560331253518
2021-01-18 04:00:00,0.9215525986235801
2021-01-18 05:00:00,0.9635059713616971
2021-01-18 06:00:00,0.9827306473608527
2021-01-18 07:00:00,0.9634757905802149
2021-01-18 08:00:00,0.9483496264262329
2021-01-18 09:00:00,0.957933204242893
2021-01-18 10:00:00,0.9997732442121798
2021-01-18 11:00:00,0.997063406934867
2021-01-18 12:00:00,1.0023370135735115
2021-01-18 13:00:00,0.9818497823518726
2021-01-18 14:00:00,0.9687879808839581
2021-01-18 15:00:00,0.9515356429762072
2021-01-18 16:00:00,0.7738308088450536
2021-01-18 17:00:00,0.9681696177471056
2021-01-18 18:00:00,0.9776620389552348
2021-01-18 19:00:00,1.0445236457349576
2021-01-18 20:00:00,0.979851050215687
2021-01-18 21:00:00,1.029963419505893
2021-01-18 22:00:00,1.03285487297298
2021-01-18 23:00:00,0.9381581057754496
2021-01-19 00:00:00,0.9126732649185532
2021-01-19 01:00:00,0.9433194347756919
2021-01-19 02:00:00,1.000736111222556
2021-01-19 03:00:00,0.943750552217561
2021-01-19 04:00:00,0.9508445483793188
2021-01-19 05:00:00,0.9561865173709219
2021-01-19 06:00:00,1.0272394502978928
2021-01-19 07:00:00,0.9839337820031627
2021-01-19 08:00:00,0.9571446182188271
2021-01-19 09:00:00,1.0066757979596428
2021-01-19 10:00:00,0.9880188685587256
2021-01-19 11:00:00,0.9466111404793888
2021-01-19 12:00:00,0.9545292773800507
2021-01-19 13:00:00,0.9955851696249425
2021-01-19 14:00:00,0.9492499321532885
2021-01-19 15:00:00,0.9671066662134175
2021-01-19 16:00:00,0.9718140607186131
2021-01-19 17:00:00,1.0006437968431867
2021-01-19 18:00:00,1.0521368946184089
2021-01-19 19:00:00,0.9998867631473405
2021-01-19 20:00:00,1.031036564014259
2021-01-19 21:00:00,0.9947888359325541
2021-01-19 22:00:00,0.9902742856452593
2021-01-19 23:00:00,0.9744156628872119
2021-01-20 00:00:00,0.9697482759209024
2021-01-20 01:00:00,0.99189877413355
2021-01-20 02:00:00,1.0008906854427984
2021-01-20 03:00:00,0.9521255915692804
2021-01-20 04:00:00,1.001306367138539
2021-01-20 05:00:00,1.006442713736248
2021-01-20 06:00:00,1.0033527478638469
2021-01-20 07:00:00,0.9901583182543491
2021-01-20 08:00:00,0.9650002416216251
2021-01-20 09:00:00,0.9766031766152915
2021-01-20 10:00:00,1.0496180508415178
2021-01-20 11:00:00,0.993271104524535
2021-01-20 12:00:00,1.002745153970337
2021-01-20 13:00:00,0.9546321617939788
2021-01-20 14:00:00,0.9597219085425753
2021-01-20 15:00:00,1.0122025314541996
2021-01-20 16:00:00,1.0169509098612055
2021-01-20 17:00:00,1.015225582659135
2021-01-20 18:00:00,1.054080598461446
2021-01-20 19:00:00,1.162915500794213
2021-01-20 20:00:00,1.1065008101618905
2021-01-20 21:00:00,1.1358220443946259
2021-01-20 22:00:00,1.011022544735193
2021-01-20 23:00:00,1.0478069944659627
2021-01-21 00:00:00,0.9921795383181581
2021-01-21 01:00:00,0.9482905857180137
2021-01-21 02:00:00,0.9354693185432227
2021-01-21 03:00:00,0.9801270906283555
2021-01-21 04:00:00,0.9744357864548909
2021-01-21 05:00:00,0.9828233466856425
2021-01-21 06:00:00,1.0462349558557078
2021-01-21 07:00:00,1.0093993582775556
2021-01-21 08:00:00,1.004414389101431
2021-01-21 09:00:00,0.9767288270599176
2021-01-21 10:00:00,0.9583988723000703
2021-01-21 11:00:00,0.9519633054648566
2021-01-21 12:00:00,1.0325528888100641
2021-01-21 13:00:00,0.962079377369589
2021-01-21 14:00:00,1.0508609618794031
2021-01-21 15:00:00,1.0987928356523007
2021-01-21 16:00:00,1.0495543288113431
2021-01-21 17:00:00,1.1612459802616035
2021-01-21 18:00:00,1.086312049613746
2021-01-21 19:00:00,1.1478961687814018
2021-01-21 20:00:00,1.115193386754007
2021-01-21 21:00:00,1.0191437987480798
2021-01-21 22:00:00,1.1466965395938176
2021-01-21 23:00:00,0.9987679967269901
2021-01-22 00:00:00,1.0236339509229624
2021-01-22 01:00:00,1.0246217098366528
2021-01-22 02:00:00,1.0069121712637368
2021-01-22 03:00:00,0.9660520056841445
2021-01-22 04:00:00,0.9887590538677234
2021-01-22 05:00:00,1.0063423045297948
2021-01-22 06:00:00,1.0367065038669456
2021-01-22 07:00:00,1.034185028450167
2021-01-22 08:00:00,1.0358492261515393
2021-01-22 09:00:00,1.041158795464389
2021-01-22 10:00:00,1.075387160559388
2021-01-22 11:00:00,1.0316801610376214
2021-01-22 12:00:00,1.0433713238667093
2021-01-22 13:00:00,1.0760680593893608
2021-01-22 14:00:00,1.034224224993317
2021-01-22 15:00:00,1.0910547117595477
2021-01-22 16:00:00,1.1362184727896885
2021-01-22 17:00:00,1.2202195021076314
2021-01-22 18:00:00,1.2026007867063768
2021-01-22 19:00:00,1.117675048671009
2021-01-22 20:00:00,1.0505653409555673
2021-01-22 21:00:00,0.9776334467987877
2021-01-22 22:00:00,0.9641987272833954
2021-01-22 23:00:00,0.9897108188379171
2021-01-23 00:00:00,0.9779379309803027
2021-01-23 01:00:00,0.9183874123067398
2021-01-23 02:00:00,0.9489586328195823
2021-01-23 03:00:00,0.8890730406205312
2021-01-23 04:00:00,0.8481742744216936
2021-01-23 05:00:00,0.8571200419581817
2021-01-23 06:00:00,0.8123109022693962
2021-01-23 07:00:00,0.8571388985858058
2021-01-23 08:00:00,0.9648763897945586
2021-01-23 09:00:00,0.9566948250159192
2021-01-23 10:00:00,1.010691575513939
2021-01-23 11:00:00,1.1063314469920973
2021-01-23 12:00:00,1.0511768605257434
2021-01-23 13:00:00,1.0405041911615374
2021-01-23 14:00:00,1.1099273806325056
2021-01-23 15:00:00,1.0865116408755382
2021-01-23 16:00:00,1.1298747614912241
2021-01-23 17:00:00,1.0308410155865926
2021-01-23 18:00:00,1.008633078210781
2021-01-23 19:00:00,0.9533015669674977
2021-01-23 20:00:00,0.9387245286729686
2021-01-23 21:00:00,0.9639323666988088
2021-01-23 22:00:00,0.97191819848705
2021-01-23 23:00:00,0.995586244377915
2021-01-24 00:00:00,1.045222436708592
2021-01-24 01:00:00,0.9253643498335703
2021-01-24 02:00:00,0.9499992632617502
2021-01-24 03:00:00,0.8819358422154623
2021-01-24 04:00:00,0.875920523880098
2021-01-24 05:00:00,0.7913204429755185
2021-01-24 06:00:00,0.8660303746612933
2021-01-24 07:00:00,0.8648023957726102
2021-01-24 08:00:00,0.8738555635306267
2021-01-24 09:00:00,0.9418001863457368
2021-01-24 10:00:00,1.0250302864910992
2021-01-24 11:00:00,1.0507428354102144
2021-01-24 12:00:00,1.0705402250581169
2021-01-24 13:00:00,1.107417247024025
2021-01-24 14:00:00,1.12147938127169
2021-01-24 15:00:00,1.0997697217959104
2021-01-24 16:00:00,1.0492368902752416
2021-01-24 17:00:00,0.9687047300611734
2021-01-24 18:00:00,0.9640503638555059
2021-01-24 19:00:00,0.9844382678984785
2021-01-24 20:00:00,0.8848793307527066
2021-01-24 21:00:00,0.8936973337671644
2021-01-24 22:00:00,0.9095709943604149
2021-01-24 23:00:00,0.8887370656324527
2021-01-25 00:00:00,1.031641397553036
2021-01-25 01:00:00,0.940761720769675
2021-01-25 02:00:00,0.9829713779116594
2021-01-25 03:00:00,1.0125444860632888
2021-01-25 04:00:00,0.9809107401543177
2021-01-25 05:00:00,0.947966193461426
2021-01-25 06:00:00,1.0415673167269928
2021-01-25 07:00:00,0.9738910231091041
2021-01-25 08:00:00,1.0018791673245617
2021-01-25 09:00:00,1.005742761389471
2021-01-25 10:00:00,1.0046013611077018
2021-01-25 11:00:00,1.0433444179602984
2021-01-25 12:00:00,1.0578720745968322
2021-01-25 13:00:00,1.0164589478650878
2021-01-25 14:00:00,0.9698952396815425
2021-01-25 15:00:00,1.025419618664031
2021-01-25 16:00:00,1.0035826196391449
2021-01-25 17:00:00,1.0328103875242036
2021-01-25 18:00:00,1.1546947219152885
2021-01-25 19:00:00,1.1150538422859395
2021-01-25 20:00:00,0.9877700259968669
2021-01-25 21:00:00,1.0340322179679695
2021-01-25 22:00:00,1.0137879266583019
2021-01-25 23:00:00,0.9985563572719696
2021-01-26 00:00:00,0.9542598740978475
2021-01-26 01:00:00,0.9066119829411665
2021-01-26 02:00:00,0.9412061724630206
2021-01-26 03:00:00,0.9602437922780682
2021-01-26 04:00:00,0.950047881622225
2021-01-26 05:00:00,0.9292595489225384
2021-01-26 06:00:00,0.974451542793771
2021-01-26 07:00:00,1.0060427019099856
2021-01-26 08:00:00,0.9666367758198928
2021-01-26 09:00:00,0.9365489684582307
2021-01-26 10:00:00,0.9739051332040928
2021-01-26 11:00:00,0.9856360992049753
2021-01-26 12:00:00,0.9277440958494275
2021-01-26 13:00:00,0.9723882331043864
2021-01-26 14:00:00,1.0470176664212414
2021-01-26 15:00:00,0.9987627055681956
2021-01-26 16:00:00,0.9461454411122258
2021-01-26 17:00:00,0.948771698910443
2021-01-26 18:00:00,1.0185938629415006
2021-01-26 19:00:00,1.009641987746655
2021-01-26 20:00:00,1.077512053349425
2021-01-26 21:00:00,0.9886882850121157
2021-01-26 22:00:00,0.9870040160863833
2021-01-26 23:00:00,0.9492818948197234
2021-01-27 00:00:00,0.9420115080539356
2021-01-27 01:00:00,0.8855439370239541
2021-01-27 02:00:00,0.8875455299942753
2021-01-27 03:00:00,0.9088891807238543
2021-01-27 04:00:00,0.882619438806218
2021-01-27 05:00:00,0.8850863360720407
2021-01-27 06:00:00,0.9521395292444259
2021-01-27 07:00:00,1.0036254743618662
2021-01-27 08:00:00,0.9689270005952351
2021-01-27 09:00:00,0.9709932939518664
2021-01-27 10:00:00,0.9162920174884128
2021-01-27 11:00:00,0.9530358414286009
2021-01-27 12:00:00,1.0150427379930085
2021-01-27 13:00:00,0.9196884512829947
2021-01-27 14:00:00,0.9873996708822037
2021-01-27 15:00:00,1.0053198916598982
2021-01-27 16:00:00,1.0222201975398553
2021-01-27 17:00:00,1.0246290594384926
