timestamp,month,q_import_price,p_demand_mw,q_demand_mvar,0_baseline_loss_mw,coordinated_loss_mw,0_baseline_vmin,0_baseline_vmax,coordinated_vmin,coordinated_vmax,0_baseline_max_line_loading_pct,coordinated_max_line_loading_pct,0_baseline_total_payment_eur_h,0_baseline_total_revenue_p_eur_h,0_baseline_total_profit_eur_h,1_capacity_total_payment_eur_h,1_capacity_total_revenue_p_eur_h,1_capacity_total_profit_eur_h,1_capacity_load_charge_eur_h,1_capacity_net_surplus_eur_h,1_capacity_recovery_ratio,2a_variable_nodal_total_payment_eur_h,2a_variable_nodal_total_revenue_p_eur_h,2a_variable_nodal_total_profit_eur_h,2a_variable_nodal_load_charge_eur_h,2a_variable_nodal_net_surplus_eur_h,2a_variable_nodal_recovery_ratio,3_hybrid_total_payment_eur_h,3_hybrid_total_revenue_p_eur_h,3_hybrid_total_profit_eur_h,3_hybrid_load_charge_eur_h,3_hybrid_net_surplus_eur_h,3_hybrid_recovery_ratio,p_g1_mw,q_g1_mvar,v_g1,lambda_q_g1,g1_field_binding,g1_stator_binding,g1_underexcited_binding,p_g2_mw,q_g2_mvar,v_g2,lambda_q_g2,g2_field_binding,g2_stator_binding,g2_underexcited_binding,p_g3_mw,q_g3_mvar,v_g3,lambda_q_g3,g3_field_binding,g3_stator_binding,g3_underexcited_binding,p_g4_mw,q_g4_mvar,v_g4,lambda_q_g4,g4_field_binding,g4_stator_binding,g4_underexcited_binding
2021-01-01 10:00:00,1,3.4782608695652173,22.152573675324092,5.133548152012823,0.024005707569362045,0.08700402970691101,1.0144292176454126,1.03,1.0227005825736684,1.0500000104528198,17.50071258195261,38.5968090429126,0.0,230.99999769207102,-0.24753871823515894,0.05459598967639468,230.99999772923712,-0.988664920531729,15.074766471594488,15.020170481918093,0.0036216806263148667,1.211397457645842,230.99999772923712,0.16813654743771878,15.074766471594488,13.863369013948645,0.08035928516229346,1.2659934473222367,230.99999772923712,0.2227325371141191,15.074766471594488,13.808773024272252,0.08398096578860834,1.1999999919477986,2.187462147574126,1.0500000103078146,0.2081395110059745,False,False,False,0.7499999927537737,-0.24853258312440346,1.0500000104528198,0.09059881210946825,False,False,False,0.8999999916904007,2.7628707613125814,1.0496557720708333,0.28874667424801587,False,False,False,0.44999999116855727,-0.2654797481567761,1.049997572488337,0.0721442261860508,False,False,False
2021-01-01 11:00:00,1,3.4782608695652173,24.973666587204303,4.481132380711231,0.026606092444811935,0.08392606374840383,1.015085390384251,1.030511034397609,1.0233485499779735,1.0500000104443776,17.438478994639055,38.146994708354406,0.0,230.99999774602162,-0.25327817797078467,0.05459598967639468,230.99999784014258,-0.9326911694671125,12.812185963039905,12.75758997336351,0.004261254857983725,1.1298000294539268,230.99999784014258,0.1425128703104228,12.812185963039905,11.682385933585978,0.08818167584463181,1.1843960191303216,230.99999784014258,0.19710885998682315,12.812185963039905,11.627789943909583,0.09244293070261554,1.19999999296912,2.169015164935745,1.050000010378987,0.20714739955954772,False,False,False,0.7499999934523767,-0.17692341676218945,1.0500000104443776,0.09741235422587827,False,False,False,0.8999999916097805,2.553941329858365,1.049664509819464,0.2737516675728617,False,False,False,0.44999999111361655,-0.2670142866324923,1.0499975724905517,0.005306805763449179,False,False,True
2021-01-01 12:00:00,1,3.4782608695652173,29.63181513528099,5.830604291947886,0.03584523109876159,0.11151424353579742,1.0127654599529996,1.03,1.021027618974723,1.0500000104524152,17.548238052378707,41.97177556198052,0.0,230.9999980563832,-0.28124076254661645,0.05459598967639468,230.99999800569194,-1.1040605152666636,17.514601122467994,17.4600051327916,0.003117170028289033,1.386535070745027,230.99999800569194,0.22787856580197996,17.514601122467994,16.128066051722968,0.07916452456153049,1.4411310604214218,230.99999800569194,0.2824745554783732,17.514601122467994,16.07347006204657,0.08228169458981953,1.199999993909591,2.4596198096382964,1.0499134810891406,0.22279843778341105,False,False,False,0.7499999936221143,-0.2073204148592897,1.0500000104524152,0.09452010984821393,False,False,False,0.8999999924236632,2.910950006933341,1.0493528803666041,0.2994928608055572,False,False,False,0.4499999915545162,-0.1516309555991527,1.0499975724847546,0.0902004289402381,False,False,False
2021-01-01 13:00:00,1,3.4782608695652173,28.394818697816305,5.395785540660417,0.032316408819689,0.10238691912725884,1.0145365449612407,1.03,1.0228071412453732,1.0500000104519112,17.499087950661973,41.926602211791,0.0,230.99999787425733,-0.2602924217795888,0.05459598967639468,230.99999782283322,-1.0647443344167762,15.697641479867961,15.643045490191566,0.003477974047656356,1.3251337862487476,230.99999782283322,0.20579346215557237,15.697641479867961,14.372507693619214,0.08441610721892304,1.3797297759251421,230.99999782283322,0.2603894518319727,15.697641479867961,14.31791170394282,0.08789408126657938,1.199999992273228,2.2884147436478415,1.050000010319666,0.21356892059684746,False,False,False,0.749999992950124,-0.22234787399488623,1.0500000104519112,0.09309026181792916,False,False,False,0.8999999922089423,2.9087805134412097,1.0493668385052537,0.29933154077506197,False,False,False,0.44999999146532316,-0.1503445211721616,1.0499975724847312,0.09040443498741434,False,False,False
2021-01-01 14:00:00,1,3.4782608695652173,25.64416310305196,4.955826950655266,0.027075668417968046,0.09141973380368995,1.013987141315788,1.03,1.0222598608796138,1.0500000104459042,16.914046221670745,40.51801568272893,0.0,230.99999780887583,-0.26938658965359963,0.05459598967639468,230.9999981344352,-0.9931995366617876,14.5688322374369,14.514236247760506,0.0037474513253095,1.2202242623646262,230.9999981344352,0.17242873602644337,14.5688322374369,13.348607975072275,0.0837558043416183,1.2748202520410208,230.9999981344352,0.2270247257028366,14.5688322374369,13.29401198539588,0.08750325566692779,1.1999999958665069,2.32666991995421,1.0500000101951106,0.21562635183002013,False,False,False,0.7499999945432066,-0.17944666339932433,1.0500000104459042,0.09717226980837071,False,False,False,0.8999999917412391,2.6529687992429913,1.0497532810885188,0.2808251772319524,False,False,False,0.4499999911981216,-0.2670142583806543,1.0499975724893658,0.03389436237912445,False,False,True
2021-01-01 15:00:00,1,3.4782608695652173,26.473528307087562,4.823325291366352,0.031308652550556815,0.09345961401411529,1.0144459769854899,1.03,1.0227227154584633,1.0500000104518679,17.408963300373472,38.639457966224654,0.0,230.9999976914918,-0.25096917142735364,0.05459598967639468,230.99999782282995,-0.9890168239976234,13.907721908054702,13.853125918378307,0.003925588247833402,1.2127826023839803,230.99999782282995,0.16916978870996147,13.907721908054702,12.694939305670722,0.08720210329209943,1.267378592060375,230.99999782282995,0.2237657783863547,13.907721908054702,12.640343315994327,0.09112769153993283,1.1999999928608318,2.201315073216507,1.050000010347472,0.20888454589766986,False,False,False,0.7499999931972895,-0.23015750748524036,1.0500000104518679,0.0923471827947704,False,False,False,0.8999999916736776,2.748572068873623,1.0496203324830968,0.28773397484923124,False,False,False,0.4499999911657719,-0.2670140560542921,1.0499975724882848,0.06232355865346774,False,False,True
2021-01-01 16:00:00,1,3.4782608695652173,24.532188473033028,5.123189510642428,0.026542391174924518,0.09656676099115202,1.0166493076082965,1.03,1.0248968905043345,1.0500000104471492,17.141910214100893,43.18416780132471,0.0,230.99999770667245,-0.23855466990545082,0.05459598967639468,230.99999788071517,-1.0379451457103137,14.991616584011206,14.937020594334811,0.003641768008836496,1.2824299675095185,230.99999788071517,0.18988883212281493,14.991616584011206,13.709186616501688,0.08554314074956067,1.337025957185913,230.99999788071517,0.24448482179921527,14.991616584011206,13.654590626825293,0.08918490875839716,1.1999999929911744,2.060505957087086,1.0500000104045952,0.20131158198238283,False,False,False,0.7499999933568684,-0.21002080215438126,1.0500000104471492,0.09426317064643759,False,False,False,0.8999999919791618,2.9637974278584784,1.0493170874048825,0.30330169104801935,False,False,False,0.449999991397298,-0.12099048365938861,1.0499975724827104,0.09505947185607984,False,False,False
2021-01-01 17:00:00,1,3.4782608695652173,26.50492162617173,5.717190472450274,0.02984770578060747,0.10159738102353444,1.0160306850531666,1.03,1.0242778438269535,1.0500000104315024,17.4235115371192,42.21529476191684,0.0,230.99999777232273,-0.3238220254834836,0.05459598967639468,230.9999993165149,-1.1189905960519795,15.346736182951389,15.292140193274994,0.0035574984169627604,1.371997353892425,230.9999993165149,0.19841076816404524,15.346736182951389,13.974738829058964,0.08939994390576479,1.4265933435688196,230.9999993165149,0.2530067578404456,15.346736182951389,13.920142839382569,0.09295744232272754,1.2000000071560306,2.1596530573468113,1.0500000104315024,0.20664388880395215,False,False,False,0.7499999997911598,0.4280318909016734,1.0500000103903855,0.15497323758544498,False,False,False,0.8999999919393851,2.9149499329394373,1.0493359220641238,0.29978681010458913,False,False,False,0.4499999913493518,-0.16412216887997363,1.0499975724842994,0.08821954021949138,False,False,False
2021-01-01 18:00:00,1,3.4782608695652173,24.502453840033258,4.862572840268946,0.027179261807400934,0.08597211782990044,1.015326464782121,1.0306702867402244,1.0235850227545196,1.0500000104262976,17.07997895372754,38.77623129704803,0.0,230.99999772045425,-0.31085074356480646,0.05459598967639468,230.99999831079037,-0.9950921190208604,12.783553729189737,12.728957739513342,0.004270799093348447,1.2059275078182978,230.99999831079037,0.1562393991210449,12.783553729189737,11.577626221371439,0.09433429337138895,1.2605234974946926,230.99999831079037,0.21083538879744523,12.783553729189737,11.523030231695046,0.09860509246473739,1.199999997594822,2.2759583060051636,1.0500000104049934,0.21289899127679732,False,False,False,0.7499999956430033,0.20837819127747156,1.0500000104262976,0.1340734124431064,False,False,False,0.8999999915394659,2.5368975804944722,1.0496650498008966,0.27252850811536816,False,False,False,0.4499999910911429,-0.267014292778459,1.0499975724904012,-0.007727647173267661,False,False,True
2021-01-01 19:00:00,1,3.4782608695652173,23.837232248879364,5.297980822672412,0.025091974518435478,0.0923785759844371,1.0131167437110358,1.03,1.0214006370549453,1.0500000104506555,16.016171516913587,41.36066640666434,0.0,230.99999777848393,-0.2786222721810674,0.05459598967639468,230.99999812638882,-1.0298187786224133,15.642030340550154,15.587434350873759,0.003490339072854302,1.275816807831471,230.99999812638882,0.1914020395326652,15.642030340550154,14.366213532718682,0.08156337636835184,1.3304127975078655,230.99999812638882,0.24599802920905844,15.642030340550154,14.311617543042289,0.08505371544120613,1.1999999958379628,2.421731626911017,1.0500000097097055,0.22073893908457604,False,False,False,0.7499999944274217,-0.19230947302129514,1.0500000104506555,0.09594838618956304,False,False,False,0.8999999917437591,2.7137492805334884,1.0499580119712297,0.2851098173702481,False,False,False,0.44999999122498213,-0.26701419521212144,1.0499975724885406,0.0525007309273627,False,False,True
2021-01-01 20:00:00,1,3.4782608695652173,23.465311794110054,5.0388306729367285,0.02610038211074439,0.08894564831095053,1.0134957956039432,1.0305327175915298,1.021775135930957,1.0500000104539464,17.322785249726362,40.96987986576144,0.0,230.99999770863744,-0.2668218245525438,0.05459598967639468,230.99999810503033,-0.9675587098455942,14.99707651367909,14.942480524002695,0.0036404421639508705,1.1921210791867303,230.99999810503033,0.16996637966474637,14.99707651367909,13.80495543449236,0.07949023118601657,1.2467170688631248,230.99999810503033,0.2245623693411396,14.99707651367909,13.750359444815965,0.08313067334996743,1.1999999960101557,2.363426388285736,1.050000007103358,0.21760318061183292,False,False,False,0.7499999942746914,-0.24033237533385116,1.0500000104539464,0.09137905397229243,False,False,False,0.8999999915495157,2.5522547049810145,1.0495856422980867,0.27365816740790355,False,False,False,0.4499999910946416,-0.267014291684821,1.0499975724902213,-0.005048342989167306,False,False,True
2021-01-01 21:00:00,1,3.4782608695652173,23.107830095551833,4.116139473930535,0.024605766729269618,0.08029963440370125,1.016013382906101,1.0306972028135848,1.0242682589193983,1.0500000104513036,16.45627452171335,36.6700589927801,0.0,230.99999770507543,-0.24084459402092762,0.05459598967639468,230.9999978133122,-0.9088996194898407,11.786597807524014,11.73200181784762,0.004632039759729745,1.101300867584437,230.9999978133122,0.1378052584182008,11.786597807524014,10.685296939939578,0.09343670544874431,1.1558968572608317,230.9999978133122,0.19240124809460113,11.786597807524014,10.630700950263183,0.09806874520847407,1.1999999928783875,2.1113061448766195,1.0500000103763747,0.20404370615034986,False,False,False,0.7499999932055289,-0.2468566458624303,1.0500000104513036,0.09075827592826223,False,False,False,0.8999999915624634,2.5345146899622812,1.0497934961168272,0.27231302355511067,False,False,False,0.4499999911152231,-0.2670142937425053,1.0499975724902928,-0.010205678651297156,False,False,True
2021-01-01 22:00:00,1,3.4782608695652173,23.978197110444412,4.777671464028693,0.025736704397889554,0.09035633926768227,1.0152313839079936,1.03,1.0234901678496442,1.050000010435701,17.05913537841036,39.27612182160626,0.0,230.99999772852982,-0.25485124760821165,0.05459598967639468,230.99999844557965,-0.979098270125295,14.054271169211649,13.999675179535254,0.0038846546376589625,1.1930982031114319,230.99999844557965,0.15940394330973717,14.054271169211649,12.861172966100217,0.08489221452657916,1.2476941927878267,230.99999844557965,0.2139999329861375,14.054271169211649,12.806576976423823,0.08877686916423813,1.1999999989524799,2.1591396147422177,1.0500000103719878,0.20661627496356902,False,False,False,0.7499999960296923,-0.14657168021660177,1.050000010435701,0.10030029176862332,False,False,False,0.8999999916514755,2.716538329058147,1.0496898158722592,0.28540939711725516,False,False,False,0.44999999116034756,-0.2670142039225511,1.0499975724885602,0.05108179813720955,False,False,True
2021-01-01 23:00:00,1,3.4782608695652173,22.1257580073737,5.106182950541124,0.024225490703248198,0.08848436458658782,1.014105732749933,1.03,1.022377380510747,1.0500000104487628,17.45888649145218,40.24033372960008,0.0,230.99999768995661,-0.2568727637950161,0.05459598967639468,230.99999803962282,-0.9759633002087007,15.247354596529886,15.192758606853491,0.0035806860351250747,1.1972723386984387,230.99999803962282,0.16671304881334592,15.247354596529886,14.050082257831448,0.07852328291564252,1.2518683283748335,230.99999803962282,0.2213090384897427,15.247354596529886,13.995486268155053,0.0821039689507676,1.1999999951528995,2.2586014696313352,1.0500000101398541,0.21196550990656063,False,False,False,0.7499999941449452,-0.22681826701361754,1.0500000104487628,0.09266490827801634,False,False,False,0.8999999915824557,2.6592004392594375,1.0495889363616353,0.28133200103634015,False,False,False,0.4499999911143114,-0.2670142612899363,1.0499975724892499,0.032108248717628636,False,False,True
2021-01-02 00:00:00,1,3.4782608695652173,25.594173489143856,4.711493021561185,0.027692982131533483,0.0894813022801415,1.0146494099469336,1.03,1.022915655743423,1.0500000104472236,17.289988371468603,38.91850744102266,0.0,230.9999978478611,-0.25013829574528046,0.05459598967639468,230.99999781513756,-0.9623252835185276,13.943999432593577,13.889403442917182,0.003915375207831593,1.1743554285525897,230.99999781513756,0.1574341553576737,13.943999432593577,12.769644004040988,0.084219411670914,1.2289514182289845,230.99999781513756,0.21203014503407758,13.943999432593577,12.715048014364593,0.0881347868787456,1.1999999925794298,2.185316113347772,1.0500000103196327,0.20802409347797168,False,False,False,0.7499999931500279,-0.22085367337232348,1.0500000104472236,0.09323243354897956,False,False,False,0.8999999918274121,2.6635484362684427,1.049660110368154,0.2816181143204523,False,False,False,0.4499999912308096,-0.2670142534741978,1.0499975724893098,0.03653639219189757,False,False,True
2021-01-02 01:00:00,1,3.4782608695652173,25.392169770990908,4.6474447394835465,0.028139850033866765,0.08923468442262461,1.015875432919064,1.03,1.024131428031649,1.050000010451919,17.470270269799073,39.45293916068426,0.0,230.9999978233696,-0.23644449477256657,0.05459598967639468,230.9999976784806,-0.9772785803938184,13.455161975813642,13.400565986137247,0.00405762411292661,1.1942930832293541,230.9999976784806,0.16241851315914602,13.455161975813642,12.260868892584288,0.08876095920481362,1.248889072905749,230.9999976784806,0.21701450283553214,13.455161975813642,12.206272902907893,0.09281858331774025,1.1999999912004353,2.0812232754299367,1.0500000103893765,0.20242579609541245,False,False,False,0.74999999237088,-0.2591795514087183,1.050000010451919,0.08958576327007374,False,False,False,0.8999999919583229,2.7974503469944447,1.049575435607123,0.29125869984107805,False,False,False,0.4499999913057991,-0.24753764515661122,1.0499975724875312,0.07499121250320269,False,False,False
2021-01-02 02:00:00,1,3.4782608695652173,27.4883842562812,4.553648655714347,0.031517792785138,0.09080906983310655,1.0149705092426675,1.03,1.0232370204459438,1.050000010448604,17.51430225138349,37.90652982407246,0.0,230.9999979021318,-0.2463792509475411,0.05459598967639468,230.9999976871611,-0.9615208827831836,13.11064044266587,13.056044452989475,0.004164250397617748,1.168865663322622,230.9999976871611,0.15274879086304338,13.11064044266587,11.941774779343248,0.08915397141994606,1.2234616529990165,230.9999976871611,0.20734478053944017,13.11064044266587,11.887178789666853,0.0933182218175638,1.1999999912859638,2.1197593665210985,1.0500000103871774,0.20449833539458084,False,False,False,0.7499999924681157,-0.19548621614677236,1.050000010448604,0.095646122214143,False,False,False,0.8999999919319734,2.699990759760102,1.0496312116042206,0.2842437190650372,False,False,False,0.4499999912733918,-0.2670142093694972,1.0499975724890267,0.050107876559450745,False,False,True
