timestamp,objective_eur_h,losses_mw,max_line_loading_pct,vmin,vmax,p_g1,q_g1,p_g2,q_g2,p_g3,q_g3,p_g4,q_g4
2021-01-10 10:00:00,1615.6457740729068,0.08447243741162325,37.74391095189073,1.0250249785146581,1.0500000104448233,1.1999999978797935,2.083135792662639,0.749999995218209,-0.20974447323242615,0.899999991596217,2.666372875186375,0.4499999911131472,-0.2670142431924998
2021-01-10 11:00:00,1854.0695744804118,0.10018026709240146,40.55493917401327,1.0237839787008112,1.0500000104791098,1.2000000573309355,2.231291577476926,0.7499999939952328,-0.19131306508581616,0.8999999906925813,2.85265443434015,0.44999999047640526,-0.19615834123766665
2021-01-10 12:00:00,1886.775325365004,0.09779027968121312,41.66393897856117,1.022783056896529,1.0500000104504223,1.20000009526032,2.3422410965821165,0.7499999990716967,-0.21584149303828182,0.8999999918003839,2.7304554453602647,0.4499999912269788,-0.267014135864423
2021-01-10 13:00:00,1737.3248727966193,0.09608299284473532,42.9281584047735,1.0219588657331453,1.0500000104452056,1.2451647710328277,2.3821866653429056,0.7500000010872815,-0.17702612126567105,0.8999999916938719,2.6667520539328935,0.44999999117353306,-0.2670142577712581
2021-01-10 14:00:00,1760.9095784855722,0.087184382263505,37.56888979812257,1.0254090237707298,1.0500000104572338,1.2000000012307384,2.4676481769549805,0.7499999951797094,-0.2701024159256847,0.8999999916461623,2.653514403317895,0.4499999911485645,-0.2670142653161918
2021-01-10 15:00:00,1574.5752561029758,0.08097299280449732,38.388251717328394,1.0274098001836829,1.050000010450316,1.1999999961342807,2.0588098662630165,0.7499999943870582,-0.2517734022907024,0.8999999916635414,2.734250875146958,0.44999999116414496,-0.26701414607504353
2021-01-10 16:00:00,1522.9385766195217,0.08543899823236956,38.65448418467993,1.0245500096727012,1.0500000104484501,1.1999999992428283,2.1816729566799626,0.7499999952333217,-0.23835978145959605,0.8999999916043981,2.686870112708603,0.44999999112715394,-0.26701423760938353
2021-01-10 17:00:00,1707.8109047820353,0.0871148824390886,38.8008533649005,1.025418297519056,1.050000010440232,1.217194634441161,2.1448381013466644,0.7500000020572819,-0.18761678102141907,0.8999999915939735,2.615229892186411,0.44999999111662164,-0.26701427627100743
2021-01-10 18:00:00,1833.790906392913,0.09223468115898825,38.63200736057376,1.025684812828155,1.0500000104324934,1.2419798751687317,2.0806950660765375,0.750000004061776,-0.1359629762006706,0.8999999916983664,2.739625639946223,0.44999999118055906,-0.26701415213405105
2021-01-10 19:00:00,1721.5864939637102,0.08547911633911198,40.03000061252299,1.0284236327928649,1.0500000104383687,1.1999999985901872,1.9134269483411939,0.7499999954954182,-0.15274561530816985,0.8999999919610466,2.846551787417561,0.4499999913766515,-0.21172568334826167
2021-01-10 20:00:00,1638.0468295843364,0.08189203689237701,37.02704834928168,1.0273286820167677,1.0500000104245428,1.2000000451035477,1.9808596936719365,0.7500000024859278,-0.10019706782005812,0.8999999917287407,2.6572060578121492,0.4499999912133854,-0.26701425979262966
2021-01-10 21:00:00,1829.2212927391483,0.08605720266439576,37.51384962571011,1.0266031142262153,1.050000010421008,1.3104603374511385,2.0305066185243734,0.750000007900971,-0.06333738565253529,0.8999999916788626,2.5916210608232615,0.449999991165802,-0.26701428494152024
2021-01-10 22:00:00,1646.3173715458731,0.08728131199992362,39.844112830492534,1.0280485037007154,1.0500000104375078,1.2361896638078682,1.9436391538883893,0.7500000125584106,-0.050383938854352224,0.8999999919076467,2.831370346957418,0.449999991333379,-0.22946397083560033
2021-01-10 23:00:00,1854.0922369400168,0.08853978250639472,37.843576309475935,1.0262277356374587,1.0500000104224203,1.3003675365908138,2.0436199681400953,0.7500000075879151,-0.11261510067547327,0.8999999917548832,2.674012686281594,0.4499999912121605,-0.2670142467488774
